289,24,459,,RS UMUM TUGU IBU,,JL. RAYA BOGOR KM 29 CIMANGGIS - DEPOK,"[{""type"": ""phone"", ""phone_number"": ""0218710870""}]"
290,25,463,6323,RS GIGI DAN MULUT PENDIDIKAN UNJANI,,Jl. Encep Kartawiria Kel. Citeureup Kec. Cimahi Utara,"[{""type"": ""phone"", ""phone_number"": ""02286001408""}]"
291,25,464,6324,RS UMUM AVISENA,,Jl. Melong 170 Kelurahan. Melong Kecamatan. Cimahi Selatan,"[{""type"": ""phone"", ""phone_number"": ""0226062582""}]"
292,25,463,6322,RS UMUM DAERAH CIBABAT,,Jl. Jend. H. Amir Machmud No. 140 Kel. Cibabat Kec. Cimahi Utara,"[{""type"": ""phone"", ""phone_number"": ""0226652025""}]"
293,25,462,6317,RS UMUM KASIH BUNDA,,Jl. Mahar Martanegara No.166 Kel. Baros Kec. Cimahi Tengah,"[{""type"": ""phone"", ""phone_number"": ""0226614221""}]"
294,25,462,6318,RS UMUM MITRA ANUGRAH LESTARI,,Jl. Cibaligo No.76 Kel. Cigugur Tengah Kec. Cimahi Tengah ,"[{""type"": ""phone"", ""phone_number"": ""0226027204""}]"
295,25,462,6318,RS UMUM MITRA KASIH,,Jl. Jend.Amir Machmud No.341 Kel. Cigugur Tengah Kec. Cimahi Tengah Kota Cimahi,"[{""type"": ""phone"", ""phone_number"": ""0226654852""}]"
296,25,462,6317,RS UMUM TK II DUSTIRA,,Jl. dr. Dustira No.1 Kel. Baros Kec. Cimahi Tengah,"[{""type"": ""phone"", ""phone_number"": ""0226652207""}]"
297,26,466,,RS BERSALIN UMMI,,JL. PASEH NO. 10 TUGURAJA CIHIDEUNG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""265329126""}]"
298,26,469,,RS IBU DAN ANAK BUNDA AISYAH,,JL. RE. MARTADINATA NO. 200 B CIPEDES KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""02657297472""}{""type"": ""phone"", ""phone_number"": ""02657297472""}]"
299,26,466,,RS IBU DAN ANAK SAYANG BUNDA TASIKMALAYA,,JL. SUKALAYA I NO.22 CIHIDEUNG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265330841""}]"
300,26,470,,RS IBU DAN ANAK WIDANINGSIH,,JL. SUTISNA SENJAYA NO 130 TAWANG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265334154""}]"
301,26,470,,RS UMUM DAERAH DR. SOEKARDJO,,JL. RUMAH SAKIT 33 TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265331683""}]"
302,26,467,,RS UMUM ISLAM HJ. SITI MUNAROH,,JL. TAMANSARI GOBRAS NO.228 KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265323868""}]"
303,26,468,,RS UMUM PERMATA BUNDA TASIKMALAYA,,JL. HR. WASITA KUSUMAH NO. 1 INDIHIANG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""265345650""}]"
304,26,468,,RS UMUM PRASETYA BUNDA,,"JL. IR. H. JUANDA NO.1, INDIHIANG KOTA TASIKMALAYA","[{""type"": ""phone"", ""phone_number"": ""265344477""}]"
305,26,466,,RS UMUM SYIFA MEDINA,,JL. BANTAR NO. 15A CIHIDEUNG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265334544""}]"
306,26,466,,RS UMUM TASIK MEDIKA CITRATAMA (TMC),,JL. H.Z. MUSTOFA NO. 310 CIHIDEUNG KOTA TASIKMALAYA,"[{""type"": ""phone"", ""phone_number"": ""0265322333""}]"
307,28,481,,RS IBU DAN ANAK CAHAYA BUNDA,,JL. RAYA PERJUANGAN NO. 8 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""02318333388""}{""type"": ""phone"", ""phone_number"": ""02318333388""}]"
308,28,477,,RS IBU DAN ANAK PANTI ABDI DHARMA,,JL. PULASAREN NO.07 CIREBON 45114,"[{""type"": ""phone"", ""phone_number"": ""0231203873""}]"
309,28,480,,RS IBU DAN ANAK PUTERA BAHAGIA,,JL. CIREMAI RAYA NO 114 PERUMNAS CIREBON,"[{""type"": ""phone"", ""phone_number"": ""02314990900""}]"
310,28,480,,RS UMUM BUDI ASTA,,JL. KALITANJUNG NO.51 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""0231488211""}]"
311,28,480,,RS UMUM BUDI LUHUR,,JL. PRAMUKA KEBON PELOK HARJAMUKTI CIREBON,"[{""type"": ""phone"", ""phone_number"": ""0231483236""}]"
312,28,481,,RS UMUM DAERAH GUNUNG JATI,,JL. KESAMBI NO.56 CIREBON - 45134,"[{""type"": ""phone"", ""phone_number"": ""0231206330""}]"
313,28,480,,RS UMUM MEDIMAS,,JL. EVAKUASI NO. 116 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""0231481165""}]"
314,28,479,,RS UMUM MUHAMMADIYAH CIREBON,,JL. DR. WAHIDIN SUDIROHUSODO NO.79 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""247406""}{""type"": ""phone"", ""phone_number"": ""247406""}]"
315,28,477,,RS UMUM PELABUHAN CIREBON,,JL. SISINGAMANGARAJA NO.45 CIREBON 45112,"[{""type"": ""phone"", ""phone_number"": ""0231205657""}]"
316,28,479,,RS UMUM SUMBER KASIH,,JL. SILIWANGI NO.135 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""0231203815""}]"
317,28,481,,RS UMUM TK. III CIREMAI,,JL. KESAMBI NO. 237 CIREBON,"[{""type"": ""phone"", ""phone_number"": ""0231238335""}]"
318,,,,RS EMC SENTUL,,"JL. MH. THAMRIN KAV. 57 SENTUL CITY, BOGOR 16810","[{""type"": ""phone"", ""phone_number"": ""02129672977""}]"
319,,,,RS IBU DAN ANAK CITRA ARAFIQ,,JL. PERINDUSTRIAN RAYA NO.53,"[{""type"": ""phone"", ""phone_number"": ""2122821911""}]"
320,,,,RS IBU DAN ANAK MITRA MEDIKA,,JL. DESA JATIWANGI CIKEDOKAN KP. KAMURANG,"[{""type"": ""phone"", ""phone_number"": ""02198213879""}]"
321,,,,RS JANTUNG HASNA MEDIKA KUNINGAN,,JL. RAYA CIGUGUR LINGKUNGAN MANIS RT. 030 RW. 011 KECAMATAN CIGUGUR,"[{""type"": ""phone"", ""phone_number"": ""2328611111""}]"
322,,,,RS JIWA SAMBANG LIHUM,,"JL GUBERNUR SYARKAWI KM.3,9 KEC.GAMBUT","[{""type"": ""phone"", ""phone_number"": ""05116730000""}]"
323,,,,RS REHABILITASI MEDIK ZAINUTTAQWA,,"JL. KALIABANG TENGAH,","[{""type"": ""phone"", ""phone_number"": ""2188988288""}]"
324,,,,RS SILOAM BEKASI TIMUR,,"JL. CHARIL ANWAR BLU PLAZA NO 27, RT. 004 RW. 09 KELURAHAN MARGAHAYU KECAMATAN BMORE ...","[{""type"": ""phone"", ""phone_number"": ""02180611900""}]"
325,,,,RS UMUM DAERAH SUBANG,,JL. BRIGJEN KATAMSO NO. 37 CIERENG,"[{""type"": ""phone"", ""phone_number"": ""0260411421""}]"
326,,,,RS UMUM HAJI SYAIFUL ANWAR,,JL. RAYA CIPUNAGARA RT. 39 RW. 10 DESA KAMARUNG KECAMATAN PAGADEN KABUPATEN SUBAMORE ...,"[{""type"": ""phone"", ""phone_number"": ""81222477888""}]"
327,,,,RS UMUM HERMINA GALAXY,,JL. GARDENIA RAYA BLOK BA I NO.11 GRAND GALAXY CITY BEKASI,"[{""type"": ""phone"", ""phone_number"": ""0218222525""}]"
328,,,,RS UMUM HOSANA MEDICA,,"JL. BIIE UTAMA NO. 1, LIPPO CIKARANG","[{""type"": ""phone"", ""phone_number"": ""0218972472""}]"
329,,,,RS UMUM KARTIKA CIBADAK,,JL. SILIWANGI NO.139,"[{""type"": ""phone"", ""phone_number"": ""02667160068""}]"
330,,,,RS UMUM METRO HOSPITALS,,JL.ANGGREK I B2/2 RT 01/11 KEC MEKAR MUKTI,"[{""type"": ""phone"", ""phone_number"": ""02189835223""}]"
331,27,,,RSUD Kota Banjar,,Jl. Rumah Sakit Umum Hegarsari Kec. Pataruman Kota Banjar Jawa Barar 46322,[]
332,26,,,RS Jasa Kartini,,"Jl. Otto Iskandardinata No.15, Empangsari, Kec. Tawang, Tasikmalaya, Jawa Barat 46131",[]
